departure,arrival,flights,departure_lat,departure_lng,arrival_lat,arrival_lng,departure_centrality,arrival_centrality,airline_centrality,year,node_dc,urban_group
NGB,BPE,66,29.826679,121.461899,39.667458,119.067308,0.365517241,0.055172414,6.44E-05,2018,0.365517,yrd
NNG,CGQ,66,22.608259,108.172401,43.996208,125.685303,0.4,0.264367816,3.14E-05,2018,0.4,none
TNA,NAO,66,36.857208,117.215897,30.793442,106.168002,0.390804598,0.087356322,4.73E-05,2018,0.390805,none
YNT,KWL,66,37.657223,120.987221,25.2181,110.039101,0.273563218,0.303448276,4.27E-05,2018,0.273563,none
DSN,HFE,65,39.495789,109.867412,31.986345,116.970474,0.165517241,0.28045977,3.84E-05,2018,0.165517,none
ERL,SHE,65,43.426714,112.099704,41.639839,123.483398,0.04137931,0.445977011,0.000212859,2018,0.041379,none
FUG,KMG,65,32.879154,115.740674,25.101944,102.929169,0.07816092,0.64137931,0.000160381,2018,0.078161,none
FUG,TAO,65,32.879154,115.740674,36.266102,120.374397,0.07816092,0.445977011,9.34E-05,2018,0.078161,none
JNZ,WUH,65,40.936111,121.276947,30.783751,114.208099,0.036781609,0.425287356,0.000194754,2018,0.036782,none
KMG,FUG,65,25.101944,102.929169,32.879154,115.740674,0.64137931,0.07816092,9.37E-05,2018,0.641379,none
KMG,KJH,65,25.101944,102.929169,26.972769,107.990529,0.64137931,0.059770115,0.000132438,2018,0.641379,none
KWE,AEB,65,26.538521,106.800697,23.718051,106.964852,0.471264368,0.032183908,0.000133519,2018,0.471264,none
KWE,LZO,65,26.538521,106.800697,29.030001,105.470001,0.471264368,0.091954023,4.94E-05,2018,0.471264,none
LZH,BFJ,65,24.204142,109.398889,27.300278,105.301392,0.085057471,0.117241379,1.83E-05,2018,0.085057,none
LZO,KWE,65,29.030001,105.470001,26.538521,106.800697,0.091954023,0.471264368,6.15E-05,2018,0.091954,none
LZO,SJW,65,29.030001,105.470001,38.274376,114.694427,0.091954023,0.337931034,5.43E-05,2018,0.091954,none
MXZ,SZX,65,24.268999,116.103996,22.63925,113.8106,0.068965517,0.63908046,0.000186357,2018,0.068966,none
MXZ,YIH,65,24.268999,116.103996,30.556473,111.479942,0.068965517,0.181609195,4.03E-05,2018,0.068966,none
NAO,TNA,65,30.793442,106.168002,36.857208,117.215897,0.087356322,0.390804598,6.16E-05,2018,0.087356,none
RIZ,WUH,65,35.402879,119.331808,30.783751,114.208099,0.07816092,0.425287356,8.18E-05,2018,0.078161,none
SHA,KWL,65,31.196099,121.339766,25.2181,110.039101,0.35862069,0.303448276,5.02E-05,2018,0.358621,yrd
SHE,ERL,65,41.639839,123.483398,43.426714,112.099704,0.445977011,0.04137931,0.000126567,2018,0.445977,none
SJW,LZO,65,38.274376,114.694427,29.030001,105.470001,0.337931034,0.091954023,4.65E-05,2018,0.337931,bth
SZX,MXZ,65,22.63925,113.8106,24.268999,116.103996,0.63908046,0.068965517,0.000108969,2018,0.63908,prd
SZX,UYN,65,22.63925,113.8106,38.358264,109.599254,0.63908046,0.098850575,7.02E-05,2018,0.63908,prd
TAO,FUG,65,36.266102,120.374397,32.879154,115.740674,0.445977011,0.07816092,6.03E-05,2018,0.445977,none
TYN,JNG,65,37.746891,112.628403,35.29364,116.353255,0.328735632,0.137931034,2.45E-05,2018,0.328736,none
UYN,SZX,65,38.358264,109.599254,22.63925,113.8106,0.098850575,0.63908046,0.000172188,2018,0.098851,none
WDS,TYN,65,32.591667,110.907776,37.746891,112.628403,0.144827586,0.328735632,2.78E-05,2018,0.144828,none
WUH,JNZ,65,30.783751,114.208099,40.936111,121.276947,0.425287356,0.036781609,0.000105937,2018,0.425287,none
WUH,RIZ,65,30.783751,114.208099,35.402879,119.331808,0.425287356,0.07816092,4.85E-05,2018,0.425287,none
XNN,YNT,65,36.525322,102.037537,37.657223,120.987221,0.257471264,0.273563218,0.000124741,2018,0.257471,none
YIH,MXZ,65,30.556473,111.479942,24.268999,116.103996,0.181609195,0.068965517,3.24E-05,2018,0.181609,none
YNT,XNN,65,37.657223,120.987221,36.525322,102.037537,0.273563218,0.257471264,9.68E-05,2018,0.273563,none
ZUH,WXN,65,22.00666,113.376297,30.799679,108.426949,0.289655172,0.114942529,2.76E-05,2018,0.289655,prd
AEB,KWE,64,23.718051,106.964852,26.538521,106.800697,0.032183908,0.471264368,0.00022947,2018,0.032184,none
BHY,NKG,64,21.53944,109.2938,31.742041,118.862,0.151724138,0.43908046,5.11E-05,2018,0.151724,none
CKG,RKZ,64,29.71921,106.641602,29.348303,89.313836,0.696551724,0.013793103,0.00037424,2018,0.696552,none
CTU,HNY,64,30.57852,103.946999,26.721945,112.618057,0.72183908,0.11954023,9.94E-05,2018,0.721839,none
DAT,KWL,64,40.062064,113.486564,25.2181,110.039101,0.105747126,0.303448276,4.86E-05,2018,0.105747,none
ENH,DLC,64,30.320278,109.485001,38.96566,121.538597,0.068965517,0.44137931,0.000159569,2018,0.068966,none
HFE,ZHA,64,31.986345,116.970474,21.214439,110.358299,0.28045977,0.154022989,2.41E-05,2018,0.28046,yrd
HNY,CTU,64,26.721945,112.618057,30.57852,103.946999,0.11954023,0.72183908,0.000177973,2018,0.11954,none
HRB,YIE,64,45.623402,126.250298,46.200408,122.007318,0.452873563,0.027586207,0.00027853,2018,0.452874,none
JNG,TYN,64,35.29364,116.353255,37.746891,112.628403,0.137931034,0.328735632,3.27E-05,2018,0.137931,none
KJH,CGO,64,26.972769,107.990529,34.519669,113.840797,0.059770115,0.47816092,0.00017315,2018,0.05977,none
KJH,KMG,64,26.972769,107.990529,25.101944,102.929169,0.059770115,0.64137931,0.000261721,2018,0.05977,none
KWL,DAT,64,25.2181,110.039101,40.062064,113.486564,0.303448276,0.105747126,4.40E-05,2018,0.303448,none
MDG,TNA,64,44.52,129.559998,36.857208,117.215897,0.064367816,0.390804598,0.000145466,2018,0.064368,none
NAY,XAI,64,40.084152,116.592735,32.539168,114.083454,0.31954023,0.045977011,9.68E-05,2018,0.31954,bth
NGB,YNZ,64,29.826679,121.461899,33.385555,120.125275,0.365517241,0.147126437,2.06E-05,2018,0.365517,yrd
RKZ,CKG,64,29.348303,89.313836,29.71921,106.641602,0.013793103,0.696551724,0.000697381,2018,0.013793,none
TNA,TXN,64,36.857208,117.215897,29.730427,118.261088,0.390804598,0.096551724,4.60E-05,2018,0.390805,none
TXN,TNA,64,29.730427,118.261088,36.857208,117.215897,0.096551724,0.390804598,7.05E-05,2018,0.096552,none
TYN,WDS,64,37.746891,112.628403,32.591667,110.907776,0.328735632,0.144827586,2.28E-05,2018,0.328736,none
WXN,ZUH,64,30.799679,108.426949,22.00666,113.376297,0.114942529,0.289655172,2.58E-05,2018,0.114943,none
XAI,FUO,64,32.539168,114.083454,23.080913,113.075983,0.045977011,0.04137931,6.11E-05,2018,0.045977,none
XAI,HGH,64,32.539168,114.083454,30.2295,120.434402,0.045977011,0.602298851,0.000297041,2018,0.045977,none
XIY,XAI,64,34.438157,108.764819,32.539168,114.083454,0.770114943,0.045977011,0.000240227,2018,0.770115,none
XMN,YKH,64,24.544029,118.127701,40.540833,122.35833,0.436781609,0.048275862,8.47E-05,2018,0.436782,none
YKH,XMN,64,40.540833,122.35833,24.544029,118.127701,0.048275862,0.436781609,0.000186298,2018,0.048276,none
ZHA,HFE,64,21.214439,110.358299,31.986345,116.970474,0.154022989,0.28045977,3.84E-05,2018,0.154023,none
BAR,CKG,63,19.139692,110.457703,29.71921,106.641602,0.133333333,0.696551724,0.000145847,2018,0.133333,none
BFJ,LZH,63,27.300278,105.301392,24.204142,109.398889,0.117241379,0.085057471,2.06E-05,2018,0.117241,none
BHY,SHE,63,21.53944,109.2938,41.639839,123.483398,0.151724138,0.445977011,6.58E-05,2018,0.151724,none
CGO,KJH,63,34.519669,113.840797,26.972769,107.990529,0.47816092,0.059770115,0.000100121,2018,0.478161,none
CKG,BAR,63,29.71921,106.641602,19.139692,110.457703,0.696551724,0.133333333,0.000113612,2018,0.696552,none
CTU,ENH,63,30.57852,103.946999,30.320278,109.485001,0.72183908,0.068965517,0.000137447,2018,0.721839,none
DLC,ENH,63,38.96566,121.538597,30.320278,109.485001,0.44137931,0.068965517,9.86E-05,2018,0.441379,none
ENH,CTU,63,30.320278,109.485001,30.57852,103.946999,0.068965517,0.72183908,0.000274956,2018,0.068966,none
ENH,TYN,63,30.320278,109.485001,37.746891,112.628403,0.068965517,0.328735632,9.31E-05,2018,0.068966,none
HFE,YCU,63,31.986345,116.970474,35.116669,111.039719,0.28045977,0.135632184,2.01E-05,2018,0.28046,yrd
HIA,LHW,63,33.788792,119.131102,36.51524,103.620697,0.170114943,0.436781609,4.10E-05,2018,0.170115,none
HZH,KMG,63,26.318645,109.155032,25.101944,102.929169,0.022988506,0.64137931,0.000514795,2018,0.022989,none
KMG,HZH,63,25.101944,102.929169,26.318645,109.155032,0.64137931,0.022988506,0.000319177,2018,0.641379,none
LHW,HIA,63,36.51524,103.620697,33.788792,119.131102,0.436781609,0.170114943,4.00E-05,2018,0.436782,none
LXA,WXN,63,29.29777,90.911942,30.799679,108.426949,0.11954023,0.114942529,7.65E-05,2018,0.11954,none
MIG,BAR,63,31.428986,104.743592,19.139692,110.457703,0.193103448,0.133333333,2.67E-05,2018,0.193103,none
NKG,BHY,63,31.742041,118.862,21.53944,109.2938,0.43908046,0.151724138,3.23E-05,2018,0.43908,yrd
SHA,XAI,63,31.196099,121.339766,32.539168,114.083454,0.35862069,0.045977011,8.19E-05,2018,0.358621,yrd
SHE,BHY,63,41.639839,123.483398,21.53944,109.2938,0.445977011,0.151724138,4.87E-05,2018,0.445977,none
TYN,ENH,63,37.746891,112.628403,30.320278,109.485001,0.328735632,0.068965517,5.04E-05,2018,0.328736,none
TYN,WUA,63,37.746891,112.628403,39.794299,106.805038,0.328735632,0.045977011,8.75E-05,2018,0.328736,none
WUA,TYN,63,39.794299,106.805038,37.746891,112.628403,0.045977011,0.328735632,0.00014911,2018,0.045977,none
YCU,HFE,63,35.116669,111.039719,31.986345,116.970474,0.135632184,0.28045977,3.03E-05,2018,0.135632,none
YNZ,NGB,63,33.385555,120.125275,29.826679,121.461899,0.147126437,0.365517241,3.34E-05,2018,0.147126,yrd
BAR,MIG,62,19.139692,110.457703,31.428986,104.743592,0.133333333,0.193103448,2.98E-05,2018,0.133333,none
CKG,XAI,62,29.71921,106.641602,32.539168,114.083454,0.696551724,0.045977011,0.000194641,2018,0.696552,none
DYG,NTG,62,29.101431,110.447943,32.072922,120.975601,0.154022989,0.172413793,1.75E-05,2018,0.154023,none
HDG,XNN,62,36.523888,114.43,36.525322,102.037537,0.07816092,0.257471264,9.23E-05,2018,0.078161,bth
JNG,NGB,62,35.29364,116.353255,29.826679,121.461899,0.137931034,0.365517241,3.60E-05,2018,0.137931,none
NTG,DYG,62,32.072922,120.975601,29.101431,110.447943,0.172413793,0.154022989,1.68E-05,2018,0.172414,yrd
TNA,MDG,62,36.857208,117.215897,44.52,129.559998,0.390804598,0.064367816,9.46E-05,2018,0.390805,none
XAI,CKG,62,32.539168,114.083454,29.71921,106.641602,0.045977011,0.696551724,0.000328364,2018,0.045977,none
XAI,SHA,62,32.539168,114.083454,31.196099,121.339766,0.045977011,0.35862069,0.00014575,2018,0.045977,none
XAI,XIY,62,32.539168,114.083454,34.438157,108.764819,0.045977011,0.770114943,0.000387672,2018,0.045977,none
XIY,LLF,62,34.438157,108.764819,26.338661,111.610046,0.770114943,0.050574713,0.000245239,2018,0.770115,none
XNN,HDG,62,36.525322,102.037537,36.523888,114.43,0.257471264,0.07816092,7.36E-05,2018,0.257471,none
CKG,KGT,61,29.71921,106.641602,30.140162,101.741137,0.696551724,0.018390805,0.000561018,2018,0.696552,none
CSX,DQA,61,28.196667,113.220833,46.748684,125.139725,0.510344828,0.050574713,0.000142836,2018,0.510345,none
DLU,SJW,61,25.647097,100.320711,38.274376,114.694427,0.11954023,0.337931034,6.56E-05,2018,0.11954,none
FUO,LCX,61,23.080913,113.075983,25.673066,116.751646,0.04137931,0.027586207,2.83E-05,2018,0.041379,prd
FUO,XAI,61,23.080913,113.075983,32.539168,114.083454,0.04137931,0.045977011,6.00E-05,2018,0.041379,prd
HGH,XAI,61,30.2295,120.434402,32.539168,114.083454,0.602298851,0.045977011,0.000130301,2018,0.602299,yrd
IQN,SHA,61,35.802506,107.604593,31.196099,121.339766,0.050574713,0.35862069,0.000115777,2018,0.050575,none
KGT,CKG,61,30.140162,101.741137,29.71921,106.641602,0.018390805,0.696551724,0.001003458,2018,0.018391,none
LCX,FUO,61,25.673066,116.751646,23.080913,113.075983,0.027586207,0.04137931,2.53E-05,2018,0.027586,none
LHW,LZO,61,36.51524,103.620697,29.030001,105.470001,0.436781609,0.091954023,8.18E-05,2018,0.436782,none
NGB,JNG,61,29.826679,121.461899,35.29364,116.353255,0.365517241,0.137931034,2.36E-05,2018,0.365517,yrd
XAI,NAY,61,32.539168,114.083454,40.084152,116.592735,0.045977011,0.31954023,0.000136436,2018,0.045977,none
XIY,ZQZ,61,34.438157,108.764819,40.74646,114.955452,0.770114943,0.045977011,0.000234675,2018,0.770115,none
AKU,LHW,60,41.263252,80.293103,36.51524,103.620697,0.045977011,0.436781609,0.000233309,2018,0.045977,none
BAR,HFE,60,19.139692,110.457703,31.986345,116.970474,0.133333333,0.28045977,4.35E-05,2018,0.133333,none
CIF,TNA,60,42.159704,118.846745,36.857208,117.215897,0.059770115,0.390804598,0.000123524,2018,0.05977,none
DOY,FUO,60,37.503772,118.79283,23.080913,113.075983,0.073563218,0.04137931,5.33E-05,2018,0.073563,none
DQA,CSX,60,46.748684,125.139725,28.196667,113.220833,0.050574713,0.510344828,0.000239857,2018,0.050575,none
ENH,NKG,60,30.320278,109.485001,31.742041,118.862,0.068965517,0.43908046,0.000130763,2018,0.068966,none
FUO,DOY,60,23.080913,113.075983,37.503772,118.79283,0.04137931,0.073563218,0.000107529,2018,0.041379,prd
HFE,BAR,60,31.986345,116.970474,19.139692,110.457703,0.28045977,0.133333333,2.52E-05,2018,0.28046,yrd
INC,LYA,60,38.322769,106.393303,34.741112,112.388298,0.331034483,0.126436782,3.13E-05,2018,0.331034,none
INC,LZO,60,38.322769,106.393303,29.030001,105.470001,0.331034483,0.091954023,5.95E-05,2018,0.331034,none
JJN,KWL,60,24.794776,118.593069,25.2181,110.039101,0.206896552,0.303448276,3.32E-05,2018,0.206897,none
KWL,JJN,60,25.2181,110.039101,24.794776,118.593069,0.303448276,0.206896552,6.60E-05,2018,0.303448,none
LHW,AKU,60,36.51524,103.620697,41.263252,80.293103,0.436781609,0.045977011,0.00013439,2018,0.436782,none
LYA,INC,60,34.741112,112.388298,38.322769,106.393303,0.126436782,0.331034483,4.34E-05,2018,0.126437,none
LZO,INC,60,29.030001,105.470001,38.322769,106.393303,0.091954023,0.331034483,7.39E-05,2018,0.091954,none
NKG,ENH,60,31.742041,118.862,30.320278,109.485001,0.43908046,0.068965517,6.08E-05,2018,0.43908,yrd
SJW,DLU,60,38.274376,114.694427,25.647097,100.320711,0.337931034,0.11954023,5.22E-05,2018,0.337931,bth
TNA,CIF,60,36.857208,117.215897,42.159704,118.846745,0.390804598,0.059770115,7.65E-05,2018,0.390805,none
TSN,YNJ,60,39.124352,117.3461,42.885662,129.439362,0.572413793,0.059770115,0.000165711,2018,0.572414,bth
WUH,LUM,60,30.783751,114.208099,24.399322,98.532412,0.425287356,0.036781609,9.41E-05,2018,0.425287,none
WXN,LXA,60,30.799679,108.426949,29.29777,90.911942,0.114942529,0.11954023,5.35E-05,2018,0.114943,none
YNJ,TSN,60,42.885662,129.439362,39.124352,117.3461,0.059770115,0.572413793,0.000242132,2018,0.05977,none
ZQZ,DLC,60,40.74646,114.955452,38.96566,121.538597,0.045977011,0.44137931,0.000160919,2018,0.045977,bth
ZQZ,XIY,60,40.74646,114.955452,34.438157,108.764819,0.045977011,0.770114943,0.000348273,2018,0.045977,bth
BAV,SHA,59,40.55999,109.996902,31.196099,121.339766,0.181609195,0.35862069,4.30E-05,2018,0.181609,none
DLC,ZQZ,59,38.96566,121.538597,40.74646,114.955452,0.44137931,0.045977011,9.96E-05,2018,0.441379,none
FOC,MIG,59,25.935061,119.6632,31.428986,104.743592,0.374712644,0.193103448,2.70E-05,2018,0.374713,none
JIQ,ZUH,59,29.5175,108.82917,22.00666,113.376297,0.050574713,0.289655172,5.40E-05,2018,0.050575,none
LLV,DSN,59,37.684589,111.148478,39.495789,109.867412,0.064367816,0.165517241,4.48E-05,2018,0.064368,none
LUM,WUH,59,24.399322,98.532412,30.783751,114.208099,0.036781609,0.425287356,0.000167779,2018,0.036782,none
LZO,LHW,59,29.030001,105.470001,36.51524,103.620697,0.091954023,0.436781609,8.96E-05,2018,0.091954,none
MIG,FOC,59,31.428986,104.743592,25.935061,119.6632,0.193103448,0.374712644,3.63E-05,2018,0.193103,none
NAY,LLV,59,40.084152,116.592735,37.684589,111.148478,0.31954023,0.064367816,7.19E-05,2018,0.31954,bth
SHA,IQN,59,31.196099,121.339766,35.802506,107.604593,0.35862069,0.050574713,7.61E-05,2018,0.358621,yrd
SJW,FUO,59,38.274376,114.694427,23.080913,113.075983,0.337931034,0.04137931,0.000209835,2018,0.337931,bth
CGO,TCZ,58,34.519669,113.840797,24.939379,98.482025,0.47816092,0.055172414,8.80E-05,2018,0.478161,none
DLU,LZO,58,25.647097,100.320711,29.030001,105.470001,0.11954023,0.091954023,2.26E-05,2018,0.11954,none
DSN,LLV,58,39.495789,109.867412,37.684589,111.148478,0.165517241,0.064367816,2.51E-05,2018,0.165517,none
FUO,SJW,58,23.080913,113.075983,38.274376,114.694427,0.04137931,0.337931034,0.000292494,2018,0.041379,prd
HAK,HZG,58,19.934851,110.4589,33.131684,107.207614,0.526436782,0.082758621,7.52E-05,2018,0.526437,none
HAK,NNY,58,19.934851,110.4589,32.98,112.610001,0.526436782,0.087356322,5.61E-05,2018,0.526437,none
HLD,YNT,58,49.209334,119.830223,37.657223,120.987221,0.140229885,0.273563218,4.73E-05,2018,0.14023,none
JJN,HIA,58,24.794776,118.593069,33.788792,119.131102,0.206896552,0.170114943,1.94E-05,2018,0.206897,none
LYA,CTU,58,34.741112,112.388298,30.57852,103.946999,0.126436782,0.72183908,0.000151805,2018,0.126437,none
LZO,DLU,58,29.030001,105.470001,25.647097,100.320711,0.091954023,0.11954023,1.77E-05,2018,0.091954,none
NNY,HAK,58,32.98,112.610001,19.934851,110.4589,0.087356322,0.526436782,9.59E-05,2018,0.087356,none
NZH,SHE,58,49.569633,117.337784,41.639839,123.483398,0.071264368,0.445977011,0.000159094,2018,0.071264,none
SHE,NZH,58,41.639839,123.483398,49.569633,117.337784,0.445977011,0.071264368,0.000112279,2018,0.445977,none
TYN,XUZ,58,37.746891,112.628403,34.052925,117.554077,0.328735632,0.156321839,2.96E-05,2018,0.328736,none
XUZ,TYN,58,34.052925,117.554077,37.746891,112.628403,0.156321839,0.328735632,4.94E-05,2018,0.156322,none
YNT,HLD,58,37.657223,120.987221,49.209334,119.830223,0.273563218,0.140229885,6.55E-05,2018,0.273563,none
CGO,BFJ,57,34.519669,113.840797,27.300278,105.301392,0.47816092,0.117241379,6.26E-05,2018,0.478161,none
DDG,YNT,57,40.025551,124.286598,37.657223,120.987221,0.018390805,0.273563218,0.000223804,2018,0.018391,none
HZG,HAK,57,33.131684,107.207614,19.934851,110.4589,0.082758621,0.526436782,0.000122564,2018,0.082759,none
LLF,XIY,57,26.338661,111.610046,34.438157,108.764819,0.050574713,0.770114943,0.000345314,2018,0.050575,none
LLV,NAY,57,37.684589,111.148478,40.084152,116.592735,0.064367816,0.31954023,8.14E-05,2018,0.064368,none
TAO,CIF,57,36.266102,120.374397,42.159704,118.846745,0.445977011,0.059770115,8.60E-05,2018,0.445977,none
TSN,ZQZ,57,39.124352,117.3461,40.74646,114.955452,0.572413793,0.045977011,0.000137901,2018,0.572414,bth
YNT,DDG,57,37.657223,120.987221,40.025551,124.286598,0.273563218,0.018390805,0.000151416,2018,0.273563,none
ZQZ,CKG,57,40.74646,114.955452,29.71921,106.641602,0.045977011,0.696551724,0.000298925,2018,0.045977,bth
CIF,TAO,56,42.159704,118.846745,36.266102,120.374397,0.059770115,0.445977011,0.000139708,2018,0.05977,none
CSX,DIG,56,28.196667,113.220833,27.789482,99.679921,0.510344828,0.036781609,0.00013144,2018,0.510345,none
DIG,CSX,56,27.789482,99.679921,28.196667,113.220833,0.036781609,0.510344828,0.000258213,2018,0.036782,none
HIA,JJN,56,33.788792,119.131102,24.794776,118.593069,0.170114943,0.206896552,3.37E-05,2018,0.170115,none
HIA,URC,56,33.788792,119.131102,43.907101,87.474243,0.170114943,0.337931034,0.000168551,2018,0.170115,none
HLD,TNA,56,49.209334,119.830223,36.857208,117.215897,0.140229885,0.390804598,8.68E-05,2018,0.14023,none
NBS,TNA,56,42.071926,127.609218,36.857208,117.215897,0.087356322,0.390804598,8.23E-05,2018,0.087356,none
NKG,YIH,56,31.742041,118.862,30.556473,111.479942,0.43908046,0.181609195,2.90E-05,2018,0.43908,yrd
TCZ,CGO,56,24.939379,98.482025,34.519669,113.840797,0.055172414,0.47816092,0.000133435,2018,0.055172,none
TNA,HLD,56,36.857208,117.215897,49.209334,119.830223,0.390804598,0.140229885,0.00011414,2018,0.390805,none
TNA,NBS,56,36.857208,117.215897,42.071926,127.609218,0.390804598,0.087356322,5.80E-05,2018,0.390805,none
TNA,YNJ,56,36.857208,117.215897,42.885662,129.439362,0.390804598,0.059770115,0.000100857,2018,0.390805,none
WNZ,TXN,56,27.91222,120.851898,29.730427,118.261088,0.324137931,0.096551724,3.47E-05,2018,0.324138,none
YNJ,TNA,56,42.885662,129.439362,36.857208,117.215897,0.059770115,0.390804598,0.00015612,2018,0.05977,none
BPL,KHG,55,44.898289,82.303693,39.541251,76.024599,0.018390805,0.064367816,0.000124603,2018,0.018391,none
CKG,ZQZ,55,29.71921,106.641602,40.74646,114.955452,0.696551724,0.045977011,0.000199464,2018,0.696552,none
DYG,CZX,55,29.101431,110.447943,31.91972,119.778603,0.154022989,0.124137931,1.90E-05,2018,0.154023,none
FOC,LYA,55,25.935061,119.6632,34.741112,112.388298,0.374712644,0.126436782,2.48E-05,2018,0.374713,none
KHG,BPL,55,39.541251,76.024599,44.898289,82.303693,0.064367816,0.018390805,9.15E-05,2018,0.064368,none
LHW,LYA,55,36.51524,103.620697,34.741112,112.388298,0.436781609,0.126436782,5.71E-05,2018,0.436782,none
LHW,LZY,55,36.51524,103.620697,29.301565,94.336061,0.436781609,0.04137931,0.00012701,2018,0.436782,none
LYA,FOC,55,34.741112,112.388298,25.935061,119.6632,0.126436782,0.374712644,3.95E-05,2018,0.126437,none
LYA,LHW,55,34.741112,112.388298,36.51524,103.620697,0.126436782,0.436781609,6.28E-05,2018,0.126437,none
LZY,LHW,55,29.301565,94.336061,36.51524,103.620697,0.04137931,0.436781609,0.000194995,2018,0.041379,none
NGB,YCU,55,29.826679,121.461899,35.116669,111.039719,0.365517241,0.135632184,2.49E-05,2018,0.365517,yrd
URC,HIA,55,43.907101,87.474243,33.788792,119.131102,0.337931034,0.170114943,0.000103558,2018,0.337931,none
WUX,KHN,55,31.492889,120.424377,28.865,115.900002,0.186206897,0.324137931,3.02E-05,2018,0.186207,yrd
YCU,NGB,55,35.116669,111.039719,29.826679,121.461899,0.135632184,0.365517241,3.36E-05,2018,0.135632,none
YIH,NKG,55,30.556473,111.479942,31.742041,118.862,0.181609195,0.43908046,4.43E-05,2018,0.181609,none
ZQZ,TSN,55,40.74646,114.955452,39.124352,117.3461,0.045977011,0.572413793,0.00023265,2018,0.045977,bth
BFJ,CGO,54,27.300278,105.301392,34.519669,113.840797,0.117241379,0.47816092,9.04E-05,2018,0.117241,none
CZX,DYG,54,31.91972,119.778603,29.101431,110.447943,0.124137931,0.154022989,2.22E-05,2018,0.124138,yrd
HDG,ZQZ,54,36.523888,114.43,40.74646,114.955452,0.07816092,0.045977011,2.09E-05,2018,0.078161,bth
HSN,KHN,54,29.932602,122.364994,28.865,115.900002,0.073563218,0.324137931,8.70E-05,2018,0.073563,yrd
JMU,TNA,54,46.845709,130.470506,36.857208,117.215897,0.048275862,0.390804598,0.000209576,2018,0.048276,none
KHN,HSN,54,28.865,115.900002,29.932602,122.364994,0.324137931,0.073563218,6.17E-05,2018,0.324138,none
KHN,WUX,54,28.865,115.900002,31.492889,120.424377,0.324137931,0.186206897,2.33E-05,2018,0.324138,none
SHA,BAV,54,31.196099,121.339766,40.55999,109.996902,0.35862069,0.181609195,4.25E-05,2018,0.358621,yrd
TNA,JMU,54,36.857208,117.215897,46.845709,130.470506,0.390804598,0.048275862,0.000141116,2018,0.390805,none
TXN,WNZ,54,29.730427,118.261088,27.91222,120.851898,0.096551724,0.324137931,5.05E-05,2018,0.096552,none
WUS,ZUH,54,27.698972,118.004959,22.00666,113.376297,0.068965517,0.289655172,5.39E-05,2018,0.068966,none
ZQZ,HDG,54,40.74646,114.955452,36.523888,114.43,0.045977011,0.07816092,3.12E-05,2018,0.045977,bth
ZUH,WUS,54,22.00666,113.376297,27.698972,118.004959,0.289655172,0.068965517,4.53E-05,2018,0.289655,prd
AAT,KRL,53,47.751758,88.0869,41.618911,86.138043,0.04137931,0.101149425,8.86E-05,2018,0.041379,none
HLD,WUX,53,49.209334,119.830223,31.492889,120.424377,0.140229885,0.186206897,4.35E-05,2018,0.14023,none
LHW,XUZ,53,36.51524,103.620697,34.052925,117.554077,0.436781609,0.156321839,8.15E-05,2018,0.436782,none
LYA,YTY,53,34.741112,112.388298,32.563057,119.718887,0.126436782,0.137931034,1.38E-05,2018,0.126437,none
XUZ,LHW,53,34.052925,117.554077,36.51524,103.620697,0.156321839,0.436781609,9.78E-05,2018,0.156322,none
YTY,LYA,53,32.563057,119.718887,34.741112,112.388298,0.137931034,0.126436782,1.44E-05,2018,0.137931,yrd
FUO,PVG,52,23.080913,113.075983,31.14337,121.805199,0.04137931,0.772413793,0.001027316,2018,0.041379,prd
HAK,SHA,52,19.934851,110.4589,31.196099,121.339766,0.526436782,0.35862069,5.24E-05,2018,0.526437,none
JGS,KWE,52,26.853279,114.742649,26.538521,106.800697,0.068965517,0.471264368,8.53E-05,2018,0.068966,none
JGS,WUX,52,26.853279,114.742649,31.492889,120.424377,0.068965517,0.186206897,3.32E-05,2018,0.068966,none
KRL,AAT,52,41.618911,86.138043,47.751758,88.0869,0.101149425,0.04137931,4.47E-05,2018,0.101149,none
KWE,JGS,52,26.538521,106.800697,26.853279,114.742649,0.471264368,0.068965517,6.00E-05,2018,0.471264,none
PVG,FUO,52,31.14337,121.805199,23.080913,113.075983,0.772413793,0.04137931,0.000366285,2018,0.772414,yrd
TNA,WDS,52,36.857208,117.215897,32.591667,110.907776,0.390804598,0.144827586,2.94E-05,2018,0.390805,none
WDS,TNA,52,32.591667,110.907776,36.857208,117.215897,0.144827586,0.390804598,4.18E-05,2018,0.144828,none
WDS,ZUH,52,32.591667,110.907776,22.00666,113.376297,0.144827586,0.289655172,2.20E-05,2018,0.144828,none
WUX,HLD,52,31.492889,120.424377,49.209334,119.830223,0.186206897,0.140229885,5.82E-05,2018,0.186207,yrd
WUX,JGS,52,31.492889,120.424377,26.853279,114.742649,0.186206897,0.068965517,2.19E-05,2018,0.186207,yrd
WXN,TAO,52,30.799679,108.426949,36.266102,120.374397,0.114942529,0.445977011,7.35E-05,2018,0.114943,none
YIN,TLQ,52,43.957321,81.33329,43.03159,89.102437,0.073563218,0.059770115,1.73E-05,2018,0.073563,none
ZUH,WDS,52,22.00666,113.376297,32.591667,110.907776,0.289655172,0.144827586,2.39E-05,2018,0.289655,prd
